,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
84,Owen White,669391,22273,CWS,MLB,25.7,0.208,0.094,0.063,0.054,0.25,0.267,0.323,0.043,3.909,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
85,Juan Carela,683636,sa3009237,CWS,MLB,23.3,0.243,0.098,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.039,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
86,Justin Anderson,605121,16201,CWS,MLB,32.5,0.234,0.122,0.083,0.075,0.236,0.249,0.287,0.052,3.889,0.011,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
87,Gus Varland,681402,24737,CWS,MLB,28.4,0.214,0.096,0.081,0.062,0.25,0.236,0.317,0.04,4.0,0.02,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
88,Ben Lively,594902,14932,CLE,MLB,33.1,0.194,0.071,0.077,0.067,0.242,0.27,0.313,0.041,3.909,0.011,1.0276666666666665,0.9646666666666667,0.8443333333333334,1.1736666666666666,0.9733333333333334,1.081,0.9976666666666666,1.0643333333333334,0.9773333333333333,1.023,1.0403333333333333,0.9293333333333333,0.962,1.075,1.1856666666666666,0.665
89,Gavin Williams,668909,30122,CLE,MLB,25.7,0.234,0.101,0.07,0.063,0.247,0.286,0.293,0.041,3.909,0.012,1.0186666666666666,0.9743333333333333,0.8586666666666667,1.152,1.0426666666666666,1.0116666666666667,0.984,1.0763333333333334,1.0283333333333333,0.973,0.9703333333333334,0.9993333333333333,0.9866666666666667,1.049,1.0486666666666666,0.8099999999999999
90,Tanner Bibee,676440,30134,CLE,MLB,26.1,0.25,0.069,0.075,0.072,0.242,0.291,0.278,0.043,3.909,0.009,1.022,0.9706666666666667,0.8963333333333333,1.12,1.017,1.0363333333333333,0.9646666666666666,1.0956666666666666,0.98,1.0196666666666665,1.0226666666666666,0.948,1.0016666666666667,1.0343333333333333,0.9983333333333333,0.8586666666666667
91,Luis L. Ortiz,682847,27646,CLE,MLB,26.2,0.172,0.093,0.084,0.067,0.241,0.247,0.329,0.041,3.909,0.012,1.0366666666666666,0.9513333333333334,0.887,1.1386666666666667,0.9773333333333334,1.0826666666666667,0.9149999999999999,1.1653333333333333,0.9893333333333333,1.0103333333333333,1.0483333333333333,0.9149999999999999,0.97,1.071,1.061,0.7796666666666666
92,Logan T. Allen,671106,27589,CLE,MLB,26.6,0.2,0.095,0.087,0.066,0.243,0.236,0.308,0.046,3.909,0.008,0.9716666666666667,1.0523333333333333,0.996,0.988,1.088,0.7676666666666666,1.0426666666666666,0.868,1.0236666666666665,0.942,0.9756666666666666,1.0253333333333332,0.9883333333333333,1.099,0.8976666666666666,1.231
93,Emmanuel Clase,661403,21032,CLE,MLB,27.1,0.223,0.039,0.056,0.055,0.239,0.18,0.457,0.044,3.909,0.005,0.9949999999999999,1.0003333333333333,0.9093333333333333,1.1103333333333334,1.1036666666666666,0.932,1.1483333333333332,0.8863333333333333,0.9996666666666666,0.9979999999999999,0.9856666666666667,0.99,1.044,0.9826666666666666,0.8246666666666667,1.062
94,Cade Smith,671922,27867,CLE,MLB,25.9,0.328,0.061,0.08,0.054,0.242,0.271,0.328,0.041,3.909,0.019,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
95,Hunter Gaddis,683769,25636,CLE,MLB,27.0,0.201,0.061,0.078,0.073,0.233,0.354,0.258,0.039,3.909,0.019,1.0563333333333333,0.9336666666666666,0.9213333333333333,1.096,1.0073333333333334,1.0463333333333333,1.0176666666666665,1.0433333333333332,1.032,0.9663333333333333,1.044,0.9253333333333333,0.965,1.0723333333333334,0.788,1.0756666666666668
96,Paul Sewald,623149,13892,CLE,MLB,34.9,0.297,0.075,0.088,0.064,0.238,0.348,0.209,0.048,3.909,0.011,0.9979999999999999,0.9986666666666667,0.81,1.2363333333333333,0.9973333333333333,1.0626666666666666,1.022,1.036,0.9793333333333333,1.0243333333333333,1.0186666666666666,0.9486666666666667,0.9843333333333333,1.0566666666666666,1.0733333333333333,0.743
97,Tim Herrin,682120,25139,CLE,MLB,28.5,0.262,0.091,0.072,0.069,0.235,0.229,0.363,0.047,3.909,0.015,0.9703333333333333,1.0403333333333333,1.029,0.9373333333333334,1.0246666666666666,0.9446666666666667,1.0070000000000001,0.9476666666666667,1.0666666666666667,0.905,0.984,1.037,1.0113333333333332,0.9566666666666667,0.7173333333333333,1.5243333333333333
98,Joey Cantillo,676282,23335,CLE,MLB,25.3,0.243,0.086,0.075,0.062,0.248,0.233,0.332,0.043,3.909,0.008,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
99,Triston McKenzie,663474,18000,CLE,MLB,27.7,0.219,0.151,0.092,0.065,0.236,0.335,0.252,0.041,3.909,0.005,1.0203333333333333,0.971,0.9086666666666667,1.1133333333333333,1.021,1.0303333333333333,1.0263333333333333,1.032,0.9873333333333333,1.0126666666666666,1.0026666666666666,0.97,1.0003333333333333,1.0346666666666666,0.9339999999999999,0.9329999999999999
100,Jakob Junis,596001,13619,CLE,MLB,32.6,0.238,0.044,0.082,0.063,0.247,0.246,0.317,0.04,3.909,0.011,1.0416666666666665,0.943,0.8976666666666667,1.1286666666666667,0.9906666666666667,1.0676666666666668,1.0356666666666665,1.0206666666666666,0.9643333333333334,1.0406666666666666,1.0030000000000001,0.9693333333333333,1.036,0.9913333333333333,0.9686666666666667,0.8896666666666666
101,Shane Bieber,669456,19427,CLE,MLB,29.9,0.258,0.059,0.078,0.063,0.247,0.222,0.348,0.04,3.684,0.006,0.9866666666666666,1.0086666666666666,0.873,1.1493333333333333,1.0103333333333333,1.0436666666666667,1.0833333333333333,0.9633333333333333,0.9513333333333334,1.0566666666666666,0.9996666666666667,0.9733333333333333,1.033,0.9953333333333333,1.0246666666666666,0.8213333333333332
102,Slade Cecconi,677944,27500,CLE,MLB,25.8,0.188,0.045,0.092,0.068,0.238,0.304,0.248,0.046,3.977,0.014,1.0686666666666667,0.9213333333333333,0.8906666666666667,1.1276666666666666,1.0463333333333333,1.008,0.9776666666666666,1.083,1.0143333333333333,0.9863333333333333,1.0666666666666667,0.9053333333333333,0.9496666666666667,1.085,0.9266666666666666,0.9286666666666666
103,John Means,607644,16269,CLE,MLB,32.0,0.211,0.043,0.086,0.076,0.237,0.316,0.235,0.046,3.867,0.009,0.9793333333333333,1.0196666666666667,0.9633333333333334,1.106,1.0953333333333333,0.7746666666666666,1.0276666666666667,0.9323333333333333,1.0116666666666667,0.998,0.9463333333333334,1.1416666666666666,1.031,0.899,0.88,1.3
104,Erik Sabrowski,681870,24978,CLE,MLB,27.4,0.285,0.126,0.063,0.075,0.257,0.284,0.23,0.044,3.909,0.004,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
105,Trevor Stephan,663986,19932,CLE,MLB,29.4,0.277,0.085,0.086,0.065,0.241,0.258,0.304,0.045,3.911,0.014,1.016,0.9763333333333333,0.865,1.17,1.0953333333333333,0.932,1.0659999999999998,0.979,0.9349999999999999,1.0816666666666666,0.974,1.0083333333333333,1.0366666666666666,0.9866666666666666,1.0116666666666667,0.8336666666666667
106,Doug Nikhazy,680951,sa3018110,CLE,MLB,25.7,0.241,0.117,0.064,0.066,0.246,0.294,0.288,0.043,3.909,0.01,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
107,Andrew Walters,689958,33834,CLE,MLB,24.3,0.299,0.103,0.076,0.067,0.226,0.417,0.211,0.046,3.909,0.015,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
108,Franco Aleman,680916,sa3018178,CLE,MLB,24.8,0.307,0.086,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.024,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
109,Nic Enright,663671,sa3010299,CLE,MLB,28.3,0.35,0.08,0.073,0.06,0.225,0.338,0.265,0.04,3.909,0.004,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
110,Daniel Espino,682982,sa3011495,CLE,MLB,24.3,0.23788749999999997,0.094,0.076,0.063,0.253,0.274,0.296,0.039,3.909,0.002,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
111,Tarik Skubal,669373,22267,DET,MLB,28.4,0.303,0.048,0.082,0.059,0.241,0.248,0.335,0.044,3.909,0.008,0.9936666666666666,0.9513333333333333,1.023,0.8646666666666667,1.1096666666666666,0.7096666666666667,1.0553333333333335,0.8276666666666667,1.031,0.9233333333333333,0.9359999999999999,1.188,1.037,0.8723333333333334,0.8503333333333333,1.4193333333333333
112,Jack Flaherty,656427,17479,DET,MLB,29.5,0.264,0.079,0.079,0.065,0.249,0.239,0.303,0.044,3.909,0.014,1.05,0.9473333333333334,0.9253333333333333,1.0903333333333334,1.0403333333333333,1.0186666666666668,1.019,1.0433333333333332,1.0083333333333333,0.9959999999999999,0.9916666666666667,0.975,0.9903333333333333,1.0443333333333333,0.9073333333333333,0.9353333333333332
113,Reese Olson,681857,24968,DET,MLB,25.7,0.23,0.074,0.079,0.059,0.243,0.232,0.354,0.042,3.909,0.008,0.9903333333333333,1.0026666666666666,0.799,1.2193333333333334,0.9450000000000001,1.1196666666666668,1.018,1.0426666666666666,0.9086666666666666,1.1046666666666667,1.0716666666666668,0.8886666666666666,0.977,1.0623333333333334,1.0996666666666666,0.736
114,Casey Mize,663554,20492,DET,MLB,28.0,0.178,0.068,0.085,0.06,0.244,0.224,0.339,0.044,3.909,0.011,0.991,1.0033333333333334,0.8556666666666667,1.1663333333333334,0.9470000000000001,1.116,0.9796666666666666,1.0863333333333334,0.9893333333333333,1.0103333333333333,1.029,0.939,0.9883333333333333,1.049,1.0313333333333332,0.8173333333333334
115,Jackson Jobe,695549,30203,DET,MLB,22.7,0.249,0.089,0.04,0.09,0.24,0.284,0.321,0.041,3.909,0.009,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
116,Tommy Kahnle,592454,11384,DET,MLB,35.7,0.266,0.097,0.067,0.058,0.231,0.22,0.415,0.046,3.909,0.014,1.009,0.983,0.955,1.0646666666666667,1.0143333333333333,1.0393333333333334,0.9823333333333333,1.0743333333333334,1.0326666666666666,0.974,0.9876666666666667,0.9796666666666666,0.9676666666666667,1.0643333333333334,1.1083333333333334,0.768
117,Beau Brieske,689225,26079,DET,MLB,27.0,0.227,0.091,0.079,0.065,0.244,0.28,0.281,0.044,3.909,0.008,1.0093333333333332,0.984,0.8876666666666667,1.1363333333333334,1.0343333333333333,1.0146666666666668,1.0333333333333332,1.024,1.0026666666666666,0.9939999999999999,1.006,0.9656666666666666,0.9736666666666667,1.067,0.9943333333333333,0.8586666666666667
118,Tyler Holton,663947,26231,DET,MLB,28.8,0.225,0.051,0.07,0.059,0.239,0.27,0.328,0.047,3.909,0.008,0.966,1.047,1.0476666666666667,0.9076666666666666,1.154,0.7416666666666666,1.0136666666666667,0.9380000000000001,1.0386666666666666,0.948,0.948,1.0933333333333333,1.0346666666666666,0.9196666666666667,0.7816666666666666,1.427
119,Will Vest,676684,19769,DET,MLB,29.9,0.245,0.059,0.065,0.072,0.25,0.194,0.35,0.045,3.909,0.009,1.0276666666666665,0.96,0.8563333333333334,1.1876666666666666,0.9836666666666667,1.0816666666666668,0.972,1.1063333333333334,0.987,1.013,1.0146666666666666,0.9543333333333333,1.0053333333333334,1.0273333333333332,1.0176666666666667,0.8223333333333332
120,Brenan Hanifee,669724,22304,DET,MLB,26.9,0.198,0.068,0.071,0.061,0.24,0.241,0.352,0.046,3.909,0.011,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
121,John Brebbia,605154,12777,DET,MLB,34.9,0.286,0.075,0.081,0.071,0.244,0.314,0.235,0.044,3.909,0.008,0.9796666666666666,1.0306666666666666,0.9016666666666667,1.13,0.9206666666666666,1.198,1.0533333333333332,0.98,0.9813333333333333,1.023,1.0453333333333334,0.9006666666666666,0.99,1.0506666666666666,0.9813333333333333,0.8716666666666666
122,Brant Hurter,676428,30133,DET,MLB,26.6,0.218,0.065,0.072,0.056,0.236,0.257,0.363,0.045,3.909,0.018,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
123,Kenta Maeda,628317,18498,DET,MLB,37.0,0.233,0.066,0.078,0.066,0.245,0.294,0.271,0.042,3.909,0.011,1.0133333333333332,0.9793333333333333,0.883,1.135,1.039,1.0126666666666666,0.9939999999999999,1.0686666666666667,0.9946666666666667,1.005,0.9913333333333333,0.9806666666666667,1.0043333333333333,1.031,1.0036666666666667,0.851
124,Alex Cobb,502171,6562,DET,MLB,37.5,0.225,0.067,0.066,0.061,0.248,0.167,0.413,0.043,4.023,0.007,1.067,0.9253333333333333,0.8260000000000001,1.1913333333333334,1.0586666666666666,0.9966666666666667,0.9513333333333333,1.1073333333333333,0.9863333333333333,1.0136666666666665,1.0183333333333333,0.9526666666666667,0.9746666666666667,1.0603333333333333,0.991,0.8663333333333333
125,Keider Montero,672456,22630,DET,MLB,24.8,0.187,0.075,0.078,0.059,0.252,0.267,0.296,0.039,3.743,0.015,0.9999999999999999,0.992,0.928,1.0886666666666667,1.0606666666666666,0.9936666666666667,1.1016666666666666,0.9616666666666667,0.9636666666666667,1.036,0.9756666666666667,0.9943333333333333,1.029,1.0076666666666667,0.9793333333333333,0.8773333333333333
126,Matt Manning,666159,20369,DET,MLB,27.2,0.164,0.078,0.082,0.062,0.244,0.28,0.297,0.04,3.665,0.006,1.0586666666666666,0.9309999999999999,0.879,1.141,1.0256666666666667,1.0273333333333334,1.0186666666666666,1.0426666666666666,0.9933333333333333,1.0063333333333333,0.964,1.007,1.029,1.0066666666666666,1.0343333333333333,0.8216666666666667
127,Jason Foley,671345,19531,DET,MLB,29.4,0.183,0.057,0.066,0.064,0.245,0.191,0.392,0.043,3.608,0.012,1.0076666666666667,0.989,0.8266666666666667,1.2546666666666666,0.893,1.2506666666666666,0.9296666666666666,1.195,0.982,1.0223333333333333,1.0593333333333332,0.875,0.945,1.1296666666666666,1.0256666666666667,0.7939999999999999
128,Sean Guenther,674944,20045,DET,MLB,29.3,0.201,0.075,0.069,0.06,0.248,0.225,0.346,0.044,3.446,0.015,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
129,Tyler Mattison,694331,sa3018117,DET,MLB,25.6,0.23788749999999997,0.105,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.003,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
130,Chase Lee,695445,sa3016946,DET,MLB,26.7,0.246,0.088,0.067,0.051,0.241,0.28,0.335,0.046,3.909,0.017,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
131,Tyler Owens,687074,sa3011201,DET,MLB,24.3,0.24,0.089,0.08,0.063,0.243,0.258,0.313,0.043,3.909,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
132,Bailey Horn,690544,27753,DET,MLB,27.2,0.2,0.082,0.089,0.058,0.25,0.186,0.351,0.044,3.565,0.008,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
133,Cole Ragans,666142,21846,KC,MLB,27.3,0.292,0.091,0.072,0.062,0.248,0.278,0.293,0.043,3.909,0.007,0.996,0.961,0.9956666666666667,0.9893333333333333,1.0803333333333334,0.8353333333333333,1.0123333333333333,0.9773333333333333,1.0183333333333333,0.975,0.958,1.0943333333333334,1.0326666666666666,0.8996666666666667,0.8663333333333333,1.3363333333333334
134,Seth Lugo,607625,12447,KC,MLB,35.4,0.221,0.059,0.083,0.062,0.244,0.241,0.321,0.044,3.909,0.009,1.0026666666666666,0.9896666666666666,0.8596666666666667,1.155,1.0333333333333334,1.0193333333333334,0.9683333333333333,1.0946666666666667,0.959,1.042,1.025,0.945,1.004,1.0316666666666667,1.0156666666666667,0.8396666666666667
135,Michael Wacha,608379,14078,KC,MLB,33.8,0.216,0.071,0.084,0.062,0.246,0.268,0.288,0.043,3.909,0.007,1.0043333333333333,0.9903333333333333,0.916,1.1036666666666666,1.0273333333333334,1.0226666666666666,1.0843333333333334,0.96,0.981,1.0203333333333333,1.0453333333333334,0.9173333333333333,0.947,1.1006666666666667,0.953,0.9089999999999999
136,Kris Bubic,663460,21455,KC,MLB,27.6,0.3,0.029,0.078,0.063,0.246,0.22,0.328,0.046,3.909,0.009,0.9856666666666666,0.9963333333333333,0.9923333333333333,1.001,1.052,0.9306666666666666,1.0576666666666668,0.8256666666666667,1.0076666666666667,1.0116666666666667,0.9876666666666666,0.9933333333333333,1.0136666666666665,0.9613333333333334,0.835,1.458
137,Michael Lorenzen,547179,14843,KC,MLB,33.3,0.182,0.092,0.077,0.065,0.24,0.262,0.329,0.042,3.909,0.008,0.9916666666666666,1.0003333333333333,0.8616666666666667,1.1526666666666667,0.991,1.0633333333333335,1.046,1.0136666666666667,0.9903333333333333,1.0096666666666665,1.0336666666666667,0.9359999999999999,0.9666666666666667,1.071,0.9683333333333333,0.8886666666666666
138,Carlos Estevez,608032,14542,KC,MLB,32.3,0.265,0.071,0.079,0.066,0.242,0.298,0.277,0.042,3.909,0.008,1.0296666666666665,0.9623333333333333,0.9323333333333333,1.0843333333333334,1.0030000000000001,1.0503333333333333,0.9726666666666666,1.088,1.0256666666666667,0.9746666666666666,1.0283333333333333,0.9426666666666667,0.9583333333333334,1.0773333333333333,1.0186666666666666,0.8383333333333333
139,Lucas Erceg,668674,19360,KC,MLB,30.0,0.276,0.096,0.071,0.053,0.246,0.22,0.373,0.044,3.909,0.016,0.993,1.0073333333333334,0.893,1.137,1.0296666666666667,1.0153333333333334,0.9576666666666666,1.1326666666666667,0.9693333333333333,1.0396666666666665,1.051,0.8986666666666666,0.9273333333333333,1.144,1.0776666666666666,0.7266666666666667
140,Hunter Harvey,640451,15507,KC,MLB,30.3,0.276,0.056,0.078,0.068,0.243,0.245,0.318,0.044,3.909,0.009,1.0433333333333332,0.9456666666666667,0.951,1.0633333333333335,1.133,0.9173333333333333,0.9896666666666666,1.0723333333333334,0.958,1.0426666666666666,1.0066666666666666,0.964,1.028,1.0073333333333334,0.8506666666666667,1.009
141,Angel Zerpa,672582,22717,KC,MLB,25.5,0.198,0.059,0.08,0.056,0.244,0.194,0.376,0.046,3.909,0.011,0.9453333333333334,1.0926666666666667,1.008,0.9643333333333334,1.1386666666666667,0.7266666666666667,1.04,0.8943333333333333,1.0306666666666666,0.952,0.9483333333333333,1.1036666666666666,1.0603333333333333,0.8563333333333334,0.757,1.54
142,John Schreiber,670167,20020,KC,MLB,31.1,0.235,0.098,0.067,0.063,0.24,0.239,0.353,0.047,3.909,0.012,1.0546666666666666,0.9169999999999999,0.8696666666666667,1.1783333333333332,0.9376666666666666,1.1503333333333334,1.002,1.065,0.9903333333333333,1.0083333333333333,1.0326666666666666,0.9279999999999999,0.9846666666666667,1.057,0.955,0.9113333333333333
143,Chris Stratton,608717,13761,KC,MLB,34.6,0.206,0.099,0.077,0.062,0.243,0.272,0.307,0.043,3.909,0.007,0.9949999999999999,1.009,0.8333333333333334,1.2406666666666666,1.0453333333333334,0.9813333333333334,1.0306666666666666,1.0166666666666666,0.9733333333333333,1.0386666666666666,0.9723333333333334,1.0303333333333333,1.0313333333333334,0.9756666666666667,1.0396666666666667,0.7633333333333333
144,Sam Long,669674,25379,KC,MLB,29.8,0.201,0.089,0.077,0.059,0.241,0.276,0.317,0.043,3.909,0.006,0.9616666666666667,1.054,0.9733333333333334,1.0236666666666667,1.0736666666666665,0.8676666666666666,1.0636666666666668,0.856,0.9763333333333333,1.0503333333333333,0.9553333333333333,1.0833333333333333,1.0586666666666666,0.878,0.875,1.2810000000000001
145,Daniel Lynch,663738,21537,KC,MLB,28.4,0.182,0.081,0.085,0.063,0.246,0.261,0.297,0.042,3.909,0.008,0.9776666666666666,1.022,0.9986666666666667,0.9736666666666667,1.1083333333333334,0.649,1.0233333333333334,0.9716666666666667,1.0076666666666667,1.0273333333333332,0.9596666666666667,1.1103333333333334,1.0356666666666665,0.8486666666666667,0.8083333333333333,1.7173333333333334
146,Alec Marsh,679525,27451,KC,MLB,26.9,0.234,0.087,0.088,0.075,0.245,0.251,0.278,0.043,3.977,0.017,1.0436666666666665,0.9526666666666667,0.9026666666666667,1.1106666666666667,1.0406666666666666,1.0166666666666666,0.9256666666666666,1.1233333333333333,0.9773333333333333,1.0213333333333332,1.0516666666666667,0.9246666666666666,0.989,1.046,0.989,0.8696666666666666
147,Kyle Wright,657140,19665,KC,MLB,29.5,0.231,0.081,0.082,0.062,0.243,0.168,0.4,0.043,3.763,0.016,1.0033333333333332,0.9886666666666667,0.8183333333333334,1.191,0.8336666666666667,1.2203333333333333,1.0043333333333333,1.057,0.9803333333333333,1.02,1.0613333333333332,0.9093333333333333,0.9223333333333333,1.1139999999999999,1.078,0.7783333333333333
148,James McArthur,663704,21527,KC,MLB,28.3,0.218,0.047,0.077,0.059,0.247,0.187,0.385,0.042,3.763,0.02,0.9999999999999999,0.9956666666666666,0.923,1.0953333333333333,0.8773333333333333,1.2153333333333334,1.045,1.0076666666666667,1.0146666666666666,0.9773333333333333,1.0033333333333334,0.9693333333333333,1.0096666666666667,1.0223333333333333,1.0373333333333332,0.8016666666666666
149,Luinder Avila,679883,sa3006507,KC,MLB,23.6,0.201,0.094,0.073,0.065,0.221,0.158,0.543,0.035,3.909,0.019,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
150,Noah Cameron,702070,sa3018097,KC,MLB,25.7,0.25,0.083,0.065,0.061,0.242,0.265,0.298,0.053,3.909,0.009,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
151,Steven Cruz,674444,23165,KC,MLB,25.8,0.242,0.115,0.074,0.056,0.244,0.207,0.379,0.045,4.157,0.016,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
152,Jonathan Bowlan,680742,24607,KC,MLB,28.4,0.236,0.09,0.055,0.061,0.249,0.25,0.344,0.043,3.909,0.012,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
153,Evan Sisk,681895,sa3007612,KC,MLB,28.0,0.264,0.106,0.049,0.065,0.237,0.25,0.377,0.047,3.909,0.019,0.964,1.047,0.994,0.982,1.099,0.821,1.054,0.854,1.023,0.977,0.953,1.091,1.027,0.919,0.841,1.374
154,Eric Cerantola,672021,sa3017914,KC,MLB,24.9,0.284,0.116,0.083,0.038,0.246,0.28,0.337,0.04,3.909,0.021,1.021,0.968,0.896,1.129,1.02,1.06,1.021,1.071,0.981,1.019,1.016,0.94,0.995,1.059,0.964,0.821
155,Pablo Lopez,641154,17085,MIN,MLB,29.1,0.271,0.055,0.079,0.059,0.244,0.245,0.326,0.045,3.909,0.012,1.071,0.9239999999999999,0.892,1.123,1.103,0.9633333333333334,1.003,1.0566666666666666,0.942,1.0513333333333332,1.0236666666666667,0.9486666666666667,0.9936666666666667,1.042,1.0083333333333333,0.8533333333333333
156,Joe Ryan,657746,21390,MIN,MLB,28.9,0.283,0.046,0.084,0.069,0.237,0.331,0.248,0.043,3.909,0.013,1.0676666666666665,0.9203333333333333,0.8726666666666667,1.149,1.0616666666666668,0.9926666666666667,1.081,0.9816666666666667,1.0156666666666667,0.9846666666666666,1.0143333333333333,0.9563333333333333,0.9613333333333334,1.074,0.8936666666666666,0.9610000000000001
