,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
42,Korey Holland,680690,sa3008249,LAA,AAA,25.3,0.314,0.08,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.02,0.8,3.909048103235316,0.007731958762886598,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
43,Werner Blakely,690956,sa3014502,LAA,AA,23.1,0.294,0.104,0.054,0.048,0.303,0.202,0.3,0.092,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.17868501742160278,0.89375,3.909048103235316,0.015348288075560802,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
44,Cedric Mullins II,656775,17929,BAL,MLB,30.5,0.204,0.084,0.058,0.052,0.23,0.344,0.264,0.051,0.553,0.044,0.192,0.018,0.808,0.19199999999999995,0.088,0.021,0.221,0.11,0.44,0.56,0.0,0.008,0.113,0.543,0.664,0.33599999999999997,0.01,0.004,0.023,0.027,0.064,0.9359999999999999,0.0,0.0,0.019,0.175,0.194,0.806,0.0,0.0,0.008,0.272,0.28,0.72,0.2461157894736842,0.8115384615384615,3.861003861003861,0.011504424778761062,0.9724999999999999,1.0514999999999999,1.107,0.8855,1.05,0.862,1.143,0.6639999999999999,1.0179999999999998,0.9684999999999999,0.9335,1.1360000000000001,1.0405,0.9345,0.8714999999999999,1.2825000000000002
45,Adley Rutschman,668939,26288,BAL,MLB,27.2,0.157,0.1,0.068,0.056,0.279,0.293,0.275,0.028,0.492,0.0,0.219,0.021,0.732,0.268,0.075,0.016,0.223,0.105,0.419,0.581,0.0,0.008,0.1,0.553,0.661,0.33899999999999997,0.007,0.003,0.025,0.035,0.07,0.9299999999999999,0.0,0.0,0.018,0.12,0.138,0.862,0.0,0.0,0.002,0.172,0.174,0.8260000000000001,0.023469724770642204,0.575,4.140786749482402,0.008451957295373666,1.0034999999999998,0.9295,1.046,1.0470000000000002,0.999,1.1320000000000001,1.063,0.954,1.0,1.0365,0.938,1.061,1.0695000000000001,0.909,0.944,0.8314999999999999
46,Jordan Westburg,676059,27815,BAL,MLB,26.1,0.225,0.058,0.114,0.083,0.238,0.238,0.299,0.028,0.532,0.039,0.276,0.0,0.848,0.15200000000000002,0.067,0.019,0.228,0.116,0.43,0.5700000000000001,0.0,0.023,0.097,0.543,0.663,0.33699999999999997,0.005,0.002,0.017,0.019,0.043,0.957,0.0,0.0,0.025,0.139,0.164,0.836,0.0,0.0,0.0,0.191,0.191,0.8089999999999999,0.09091111111111111,0.79375,3.717472118959108,0.019192913385826772,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
47,Ryan O'Hearn,656811,16442,BAL,MLB,31.7,0.16,0.076,0.077,0.081,0.24,0.255,0.319,0.028,0.396,0.01,0.163,0.022,0.591,0.40900000000000003,0.073,0.016,0.213,0.127,0.429,0.571,0.0,0.006,0.101,0.549,0.656,0.344,0.01,0.005,0.02,0.034,0.069,0.931,0.0,0.003,0.02,0.181,0.204,0.796,0.0,0.0,0.002,0.169,0.171,0.829,0.037981818181818186,0.8,3.90625,0.007534246575342466,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
48,Tyler O'Neill,641933,15711,BAL,MLB,29.8,0.302,0.104,0.16,0.069,0.189,0.277,0.255,0.05,0.57,0.003,0.148,0.008,0.729,0.271,0.069,0.016,0.217,0.141,0.443,0.5569999999999999,0.0,0.005,0.097,0.554,0.656,0.344,0.006,0.004,0.025,0.035,0.07,0.9299999999999999,0.0,0.0,0.009,0.188,0.197,0.8029999999999999,0.0,0.0,0.002,0.144,0.146,0.854,0.05017974683544304,0.8875,4.219409282700422,0.015578190533253445,1.0314999999999999,0.9195,0.865,1.2425000000000002,0.9435,1.248,1.0234999999999999,0.9885,1.0065,0.964,1.0105,0.9675,1.0015,0.9984999999999999,1.0585,0.692
49,Heston Kjerstad,677008,31166,BAL,MLB,26.2,0.307,0.07,0.102,0.104,0.247,0.241,0.27,0.036,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.162,0.162,0.838,0.0,0.0,0.0,0.228,0.228,0.772,0.044491358024691355,0.7192307692307692,3.7662337662337664,0.03178484107579462,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
50,Ryan Mountcastle,663624,18373,BAL,MLB,28.1,0.226,0.06,0.101,0.074,0.246,0.22,0.33,0.029,0.461,0.007,0.202,0.024,0.695,0.30500000000000005,0.072,0.016,0.216,0.123,0.427,0.573,0.0,0.006,0.094,0.554,0.654,0.346,0.009,0.004,0.028,0.028,0.069,0.931,0.0,0.0,0.015,0.158,0.173,0.827,0.0,0.0,0.002,0.171,0.173,0.827,0.03635172413793104,0.8428571428571429,3.745318352059925,0.005345211581291759,1.0285,0.9405,0.9225,1.0550000000000002,0.978,1.1195,1.0305,0.9825,0.9550000000000001,1.0895,1.02,0.9484999999999999,1.0265,0.9470000000000001,0.995,0.8919999999999999
51,Jackson Holliday,702616,31781,BAL,MLB,21.3,0.34,0.105,0.09,0.089,0.235,0.185,0.345,0.056,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.066,0.635,0.706,0.29400000000000004,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.167,0.167,0.833,0.0,0.0,0.0,0.235,0.235,0.765,0.14202222222222224,0.7847457627118645,3.986842105263158,0.005366726296958855,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
52,Ramon Urias,602104,18795,BAL,MLB,30.8,0.208,0.075,0.083,0.049,0.247,0.252,0.341,0.029,0.449,0.015,0.207,0.0,0.67,0.32999999999999996,0.072,0.019,0.23,0.103,0.424,0.5760000000000001,0.0,0.007,0.095,0.575,0.677,0.32299999999999995,0.006,0.005,0.026,0.028,0.065,0.935,0.0,0.0,0.015,0.147,0.162,0.838,0.0,0.0,0.002,0.218,0.22,0.78,0.03302314049586777,0.7,3.745318352059925,0.016634676903390915,1.009,0.985,0.9564999999999999,0.9795,0.9955,1.079,0.972,1.107,0.9904999999999999,1.0114999999999998,1.011,0.969,0.996,1.0135,1.061,0.7565
53,Gary Sanchez,596142,11442,BAL,MLB,32.4,0.27,0.087,0.12,0.066,0.208,0.28,0.289,0.037,0.531,0.014,0.164,0.038,0.746,0.254,0.08,0.016,0.216,0.132,0.444,0.556,0.0,0.005,0.098,0.529,0.632,0.368,0.005,0.002,0.025,0.032,0.064,0.9359999999999999,0.0,0.0,0.008,0.132,0.14,0.86,0.0,0.0,0.002,0.075,0.077,0.923,0.0198,0.95,4.098360655737705,0.018518518518518517,1.029,0.9410000000000001,0.9299999999999999,1.037,0.9835,1.105,0.97,1.112,0.963,1.069,1.0379999999999998,0.9115,0.9944999999999999,1.017,1.0485,0.7809999999999999
54,Jorge Mateo,622761,17273,BAL,MLB,29.8,0.236,0.057,0.046,0.077,0.23,0.262,0.334,0.051,0.494,0.0,0.075,0.0,0.0,0.0,0.079,0.025,0.219,0.109,0.432,0.5680000000000001,0.0,0.013,0.125,0.522,0.66,0.33999999999999997,0.007,0.002,0.033,0.029,0.071,0.929,0.0,0.0,0.016,0.159,0.175,0.825,0.0,0.0,0.002,0.216,0.218,0.782,0.29149811320754715,0.8545454545454545,3.8240917782026767,0.009587020648967551,1.0165,0.9715,0.9484999999999999,0.996,0.9470000000000001,1.163,0.9894999999999999,1.0645,0.96,1.0665,0.9974999999999999,0.9944999999999999,1.054,0.909,0.966,0.9495
55,Dylan Carlson,666185,20126,BAL,MLB,26.5,0.239,0.094,0.036,0.076,0.239,0.297,0.318,0.034,0.514,0.052,0.237,0.015,0.818,0.18200000000000005,0.077,0.016,0.221,0.107,0.421,0.579,0.0,0.008,0.095,0.564,0.667,0.33299999999999996,0.007,0.005,0.037,0.032,0.081,0.919,0.0,0.0,0.013,0.149,0.162,0.838,0.0,0.0,0.002,0.134,0.136,0.864,0.0804060606060606,0.8346153846153846,4.123711340206185,0.020618556701030927,0.9984999999999999,0.9475,1.0485,1.0350000000000001,1.02,1.0725,1.0815000000000001,0.9205000000000001,0.9744999999999999,1.093,1.001,0.9045,1.0245,1.0270000000000001,0.851,1.0579999999999998
56,Ramon Laureano,657656,17128,BAL,MLB,30.7,0.301,0.06,0.114,0.06,0.251,0.237,0.298,0.04,0.462,0.063,0.215,0.009,0.748,0.252,0.067,0.016,0.229,0.118,0.43,0.5700000000000001,0.0,0.005,0.107,0.557,0.669,0.33099999999999996,0.005,0.005,0.022,0.028,0.06,0.94,0.0,0.0,0.017,0.152,0.169,0.831,0.0,0.0,0.002,0.121,0.123,0.877,0.11085691056910568,0.846551724137931,3.861003861003861,0.02652683528685996,1.031,0.9375,0.9179999999999999,1.0615,1.0474999999999999,0.9715,1.028,0.9910000000000001,0.963,1.0685,0.9964999999999999,0.999,1.0055,0.9944999999999999,1.052,0.7749999999999999
57,Gunnar Henderson,683002,26289,BAL,MLB,23.8,0.232,0.099,0.116,0.079,0.246,0.188,0.336,0.036,0.564,0.043,0.122,0.01,0.739,0.261,0.071,0.027,0.225,0.11,0.433,0.567,0.0,0.012,0.103,0.543,0.658,0.34199999999999997,0.012,0.003,0.025,0.027,0.067,0.933,0.0,,0.022,0.185,,,0.0,0.0,0.011,0.171,0.182,0.8180000000000001,0.1178392156862745,0.8118421052631579,4.123711340206185,0.009923319801533603,0.9744999999999999,1.0485,1.0265,1.089,1.115,0.6745,1.1025,0.741,1.0385,0.9079999999999999,0.9504999999999999,1.1005,0.9835,1.088,0.751,1.629
58,Colton Cowser,681297,29591,BAL,MLB,25.0,0.306,0.096,0.116,0.069,0.234,0.22,0.322,0.039,0.475,0.0,0.247,0.031,0.753,0.247,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.012,0.107,0.526,0.645,0.355,0.005,0.012,0.031,0.036,0.084,0.916,0.0,0.0,0.011,0.175,0.186,0.8140000000000001,0.0,0.0,0.0,0.21,0.21,0.79,0.1053614973262032,0.7564516129032258,4.132231404958677,0.024818401937046004,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
59,Samuel Basallo,694212,sa3015716,BAL,AAA,20.6,0.228,0.081,0.079,0.051,0.286,0.176,0.346,0.061,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.09772207792207793,0.715625,3.909048103235316,0.005313496280552604,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
60,David Banuelos,675915,23250,BAL,AAA,28.5,0.293,0.102,0.085,0.058,0.283,0.196,0.312,0.066,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.04265714285714286,0.95,3.909048103235316,0.015100671140939598,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
61,Maverick Handley,668974,sa3010848,BAL,AAA,27.1,0.26,0.097,0.052,0.048,0.235,0.254,0.35,0.062,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.07745765765765766,0.7625,3.909048103235316,0.03742802303262956,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
62,Silas Ardoin,686976,sa3019976,BAL,AA,24.5,0.286,0.095,0.056,0.049,0.314,0.204,0.281,0.095,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.05551428571428572,0.621875,3.909048103235316,0.0136986301369863,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
63,Creed Willems,695735,sa3017562,BAL,AA,21.8,0.245,0.071,0.124,0.062,0.284,0.212,0.243,0.075,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.046173626373626375,0.7,3.909048103235316,0.024416135881104035,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
64,Connor Pavolony,680935,sa3017156,BAL,AA,25.5,0.305,0.11,0.054,0.049,0.282,0.225,0.288,0.102,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.033835087719298246,0.95,3.909048103235316,0.02071563088512241,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
65,TT Bowens,688449,sa3015107,BAL,AAA,26.9,0.295,0.079,0.1,0.057,0.277,0.181,0.331,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.09690843373493976,0.85625,3.909048103235316,0.01649175412293853,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
66,Terrin Vavra,679631,24400,BAL,AAA,27.9,0.204,0.081,0.036,0.063,0.295,0.228,0.305,0.072,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.018,0.084,0.558,0.66,0.33999999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.0889358024691358,0.65,3.742138364779874,0.019767441860465116,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
67,Noelberth Romero,682801,sa3008808,BAL,AAA,23.3,0.257,0.049,0.047,0.046,0.28,0.21,0.323,0.094,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.1818253164556962,0.7142857142857143,3.909048103235316,0.010506208213944603,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
68,Tavian Josenberger,694444,sa3022808,BAL,AA,23.5,0.218,0.115,0.07,0.051,0.289,0.222,0.267,0.101,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.47920594059405935,0.8590909090909091,3.909048103235316,0.011704645213287564,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
69,Collin Burns,700936,sa3017176,BAL,AA,24.9,0.237,0.062,0.037,0.04,0.284,0.186,0.371,0.081,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.19757777777777777,0.8328125,3.909048103235316,0.019653179190751446,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
70,Coby Mayo,691723,28312,BAL,AAA,23.3,0.266,0.092,0.108,0.055,0.238,0.291,0.276,0.033,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.166,0.166,0.834,0.0,0.0,0.0,0.149,0.149,0.851,0.06911506849315069,0.66875,3.909048103235316,0.020887728459530026,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
71,Emmanuel Rivera,656896,19890,BAL,AAA,28.8,0.214,0.082,0.072,0.065,0.268,0.212,0.353,0.03,0.395,0.075,0.204,0.0,0.674,0.32599999999999996,0.068,0.019,0.213,0.111,0.411,0.589,0.0,0.006,0.092,0.553,0.651,0.349,0.009,0.002,0.027,0.029,0.067,0.933,0.0,0.003,0.009,0.154,0.166,0.834,0.0,0.0,0.0,0.134,0.134,0.866,0.03533398058252427,0.95,3.9138943248532287,0.009633911368015413,1.064,0.8875,0.9430000000000001,1.0055,1.0085,1.052,1.0335,0.99,0.9695,1.045,1.0215,0.9535,0.993,1.0185,0.968,0.943
72,Max Wagner,694484,sa3020415,BAL,AA,23.6,0.321,0.085,0.089,0.052,0.249,0.201,0.342,0.067,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.13408571428571428,0.831578947368421,3.909048103235316,0.023172905525846704,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
73,Livan Soto,670869,22471,BAL,AAA,24.8,0.235,0.091,0.049,0.041,0.271,0.281,0.295,0.063,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.144,0.144,0.856,0.0,0.0,0.0,0.203,0.203,0.7969999999999999,0.11122857142857143,0.575,4.045977011494253,0.008938547486033519,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
74,Luis Vazquez,676679,23442,BAL,AAA,25.5,0.249,0.065,0.07,0.059,0.23,0.239,0.349,0.053,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.08997543859649122,0.5611111111111111,3.909048103235316,0.021244309559939303,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
75,Jeremiah Jackson,669236,sa3007740,BAL,AAA,25.0,0.267,0.049,0.079,0.051,0.27,0.206,0.313,0.08,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.15313333333333332,0.7735294117647058,3.909048103235316,0.009034051424600417,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
76,Anthony Servideo,676545,sa3014472,BAL,AAA,26.1,0.314,0.104,0.046,0.045,0.285,0.205,0.327,0.092,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.13942616822429907,0.7357142857142858,3.909048103235316,0.012360939431396786,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
77,Frederick Bencosme,695930,sa3016779,BAL,AA,22.3,0.206,0.077,0.045,0.046,0.302,0.196,0.323,0.089,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.21681492537313432,0.8250000000000001,3.909048103235316,0.006244424620874219,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
78,Carter Young,677356,sa3020534,BAL,AA,24.2,0.271,0.069,0.046,0.043,0.291,0.19,0.346,0.084,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.23646666666666666,0.7625,3.909048103235316,0.003468208092485549,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
79,Daz Cameron,663662,18353,BAL,AAA,28.2,0.274,0.07,0.082,0.068,0.226,0.267,0.334,0.024,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.112,0.538,0.655,0.345,0.01,0.007,0.024,0.026,0.067,0.933,0.0,0.0,0.005,0.166,0.171,0.829,0.0,0.0,0.0,0.183,0.183,0.817,0.1741859649122807,0.788235294117647,4.0,0.016297262059973925,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
80,Nick Gordon,624503,16337,BAL,AAA,29.5,0.212,0.033,0.076,0.067,0.254,0.214,0.355,0.034,0.358,0.035,0.271,0.0,0.664,0.33599999999999997,0.071,0.027,0.23,0.105,0.433,0.567,0.0,0.007,0.1,0.539,0.646,0.354,0.011,0.002,0.024,0.024,0.061,0.9390000000000001,0.0,0.0,0.012,0.175,0.187,0.813,0.0,0.0,0.002,0.106,0.108,0.892,0.20565858585858585,0.6772727272727272,3.5650623885918002,0.015434606011372868,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
81,Jordyn Adams,677941,23788,BAL,AAA,25.5,0.28,0.071,0.064,0.049,0.247,0.251,0.33,0.06,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.186,0.186,0.8140000000000001,0.0,0.0,0.0,0.213,0.213,0.787,0.22828484848484848,0.7940594059405941,3.844155844155844,0.010158013544018058,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
82,Dylan Beavers,687637,sa3019983,BAL,AAA,23.7,0.248,0.101,0.07,0.052,0.307,0.217,0.253,0.1,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.19195189873417723,0.8126760563380282,3.909048103235316,0.007881773399014778,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
83,Jud Fabian,682983,sa3019942,BAL,AAA,24.5,0.314,0.1,0.09,0.055,0.276,0.222,0.267,0.089,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.16627887323943663,0.7595238095238095,3.909048103235316,0.013039117352056168,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
